run_id,timestamp_utc,git_commit,git_dirty,kernel_ref,kernel_version,description,notebook_runtime_sec,n_features,n_folds,cv_seed,fold_auc_mean,fold_auc_std,final_oof_auc,public_lb_score,private_lb_score,preds_dir,best_iters,fold_aucs,model_seed,te_cols,engineered,run_tag,lgb_oof_auc,learner,xgb_oof_auc,cat_oof_auc,emb_oof_auc,ebm_oof_auc,tabicl_oof_auc,lgb_hpo_oof_auc,notes
37875aaf,2026-09-04T01:21:04+00:00,b63babc9a3ecd75ac28129db08a71ff6501323cd,True,local,,"H1: E1 + TE on QUANTILE-BIN keys of the 3 numerics (100 bins, smoothing 500)",164.8,19.0,5,42,0.945622,0.000629,0.945617,0.94586,,experiments/preds/37875aaf,1207 873 1103 1086 937,0.944706 0.945253 0.946582 0.945909 0.945658,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,H1,0.945617,lgb,,,,,,,"HYPOTHESIS: the one concrete untested idea the public frontier offers (README, 'Reading the leaderboard's shape') - TE over quantile-BINNED keys with very heavy smoothing (their TARGET_SMOOTHING=500) rather than our raw per-value keys at te_smooth=5. MECHANISM: this is NOT a contradiction of C3 (raw-value keys at smoothing 100 lost 0.000667). A bin holds thousands of rows against a raw value's ~50, so smoothing 500 shrinks a well-estimated bin rate only slightly; what the column carries is the DENOISED LOCAL TREND, whereas te_ carries the per-value lookup. E1 already computes exactly this quantity - the neighborhood bin rate - but uses it only as a BACKOFF TARGET for rare values and never exposes it to the learner. At 7 leaves the tree has little capacity to reconstruct a smooth trend from the noisy per-value column itself, so handing it the smoothed version is cheap. If this is null, the trend is already fully carried by raw income + te_income and the frontier's binning is a different route to the same place. GATE: +0.0001 OOF over E1 (0.945642)."
b852f03c,2026-09-04T01:23:19+00:00,b63babc9a3ecd75ac28129db08a71ff6501323cd,True,local,,"H2: E1 + TE on 5 PAIRED keys (20 bins per numeric component, smoothing 1500)",115.3,21.0,5,42,0.945131,0.000611,0.945121,0.94536,,experiments/preds/b852f03c,346 398 260 363 296,0.944218 0.944791 0.945982 0.945568 0.945093,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,H2,0.945121,lgb,,,,,,,"HYPOTHESIS: the second half of the frontier's encoder recipe (PAIR_TARGET_SMOOTHING=1500). Prior is NEGATIVE on two counts - the GLM probe found all 28 pairwise interactions worth +0.000033, and the joint-key residual test found no cross-feature lookup (8 of 9 keys at 0.85-0.95, the income x concern outlier at 1.074 being the largest of nine tests, i.e. selection). MECHANISM, and why it is worth running anyway: those two measurements were made against models with capacity to fit interactions. E1 deliberately has num_leaves=7, chosen BECAUSE the generator is additive - so E1 can barely represent a 2-way interaction even where one exists. A paired-key TE hands specific interactions over as pre-computed columns, which is a far cheaper way to buy them than raising capacity (B7: 255 leaves cost 0.000894). This is therefore a joint test of 'are there interactions' and 'did the capacity cut throw any away'. Pairs chosen as the strongest drivers, not by search, so no selection effect. If null, the additive reading is confirmed a third time, by a third mechanism, and the encoder axis is closed for good. GATE: +0.0001 OOF over E1 (0.945642)."
f4cd6c8e,2026-09-04T01:25:45+00:00,b63babc9a3ecd75ac28129db08a71ff6501323cd,True,local,,"H3: E1 + a SINGLE paired key (income x concern), to isolate H2s mechanism",116.3,17.0,5,42,0.945243,0.000625,0.945237,0.94547,,experiments/preds/f4cd6c8e,884 626 485 548 641,0.944344 0.944761 0.946069 0.945712 0.945329,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,H3,0.945237,lgb,,,,,,,"HYPOTHESIS: H2 lost 0.000521 and its best_iter collapsed from ~1000 to ~330 - the F1 signature. Two competing explanations. (a) DISPLACEMENT: income x concern alone reaches solo AUC 0.877 (measured in the leak check), i.e. it is nearly a complete model in one column; the tree eats it greedily, early-stops before refining the additive per-feature shapes E1 spends 1000 rounds building, and so trades fine structure for a coarse 100-cell lookup. (b) ACCUMULATION: five extra correlated columns each carry encoding noise and dilute colsample. GATE, pre-registered as a DISCRIMINATOR not a shipping gate: if one pair loses of order the same 0.0005 as five, the cause is (a) displacement by the dominant key; if it loses roughly a fifth, the cause is (b). Shipping gate is still +0.0001 over E1 (0.945642) and this is not expected to clear it."
097c34b7,2026-09-04T14:24:30+00:00,9295e1fe884e5cfa82cfe992bae8c94c82e34d72,,stack,,"rank_mean blend, 6 legs, equal weights",,,5,42,,,0.945712,,,experiments/preds/097c34b7,,,,,,blend,,,,,,,,,"Phase 3 slot 3: playbook s6 'test both, assume neither'. The FIXED half has never been computed in this repo."
ffdbc5f0,2026-09-04T14:24:43+00:00,9295e1fe884e5cfa82cfe992bae8c94c82e34d72,,stack,,"rank_mean blend, 3 legs, equal weights",,,5,42,,,0.945743,0.94588,,experiments/preds/ffdbc5f0,,,,,,blend,,,,,,,,,Phase 3 slot 3: playbook s6 'find the elbow and stop' - 3 legs vs 6.
e34ed037,2026-09-04T14:24:58+00:00,9295e1fe884e5cfa82cfe992bae8c94c82e34d72,,stack,,"logit_mean blend, 6 legs, equal weights",,,5,42,,,0.945712,0.94633,,experiments/preds/e34ed037,,,,,,blend,,,,,,,,,"Phase 3 slot 3: playbook s6 'test both, assume neither'. The FIXED half has never been computed in this repo."
bb183e57,2026-09-04T14:25:09+00:00,9295e1fe884e5cfa82cfe992bae8c94c82e34d72,,stack,,"logit_mean blend, 3 legs, equal weights",,,5,42,,,0.945743,,,experiments/preds/bb183e57,,,,,,blend,,,,,,,,,Phase 3 slot 3: playbook s6 'find the elbow and stop' - 3 legs vs 6.
d7c525e8,2026-09-04T14:30:01+00:00,9295e1fe884e5cfa82cfe992bae8c94c82e34d72,True,local,,I1: E1 with ALL feature interactions forbidden (a boosted GAM),163.2,16.0,5,42,0.945584,0.000593,0.945581,0.9457,,experiments/preds/d7c525e8,1122 949 974 986 1127,0.944715 0.945252 0.946474 0.945903 0.945575,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,I1,0.945581,lgb,,,,,,,"HYPOTHESIS: >= E1. MECHANISM: the generator is measured additive three independent ways, so every interaction the 7-leaf tree fits is noise it is paying variance for. Forbidding them is a pure variance cut with no bias cost -- IF the additivity finding is right. If I1 loses materially, real interactions survive at 7 leaves and the additive story has a crack, which is worth as much as the win. GATE: +0.0001 OOF solo (interim, ~2.6x the 0.000038 seed-noise floor), then ADD and SWAP at constant pool size - only the second is a shipping decision."
34e97b03,2026-09-04T14:32:39+00:00,9295e1fe884e5cfa82cfe992bae8c94c82e34d72,True,local,,I2: I1 with capacity restored to 63 leaves,153.9,16.0,5,42,0.945389,0.000566,0.94538,0.94572,,experiments/preds/34e97b03,739 736 589 616 699,0.944608 0.945048 0.946246 0.945753 0.945289,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,I2,0.94538,lgb,,,,,,,"HYPOTHESIS: I2 > I1, recovering something like B7's -0.000894. MECHANISM: capacity was cut 63 -> 7 because capacity BOUGHT INTERACTIONS and interactions are absent. With interactions forbidden by construction, num_leaves buys only per-feature shape resolution, which is exactly the lever this data rewards (B4's per-value TE was +0.003017). If the capacity and additivity axes do NOT interact this way, the mechanism attributed to B7 is wrong. GATE: +0.0001 OOF solo (interim, ~2.6x the 0.000038 seed-noise floor), then ADD and SWAP at constant pool size - only the second is a shipping decision."
90fcccf8,2026-09-05T20:32:43+00:00,87ba1a65693e4dfdf98b1513dd7984d18db739f7,True,local,,"G1r: reproduce G1 (embedding MLP) with cfg now archived, control for the bagging test",40.8,16.0,5,42,0.943871,0.000682,0.943401,,,experiments/preds/90fcccf8,4 3 3 3 3,0.942986 0.943464 0.944924 0.944337 0.943647,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,G1r,,emb,,,0.943401,,,,"HYPOTHESIS: reconstructs G1 (OOF 0.943401) closely enough to serve as the strict-twin baseline for the in-fold seed-bagging test, since G1's own cfg is unrecoverable (the harness gap this run exists to close: run_local.py printed the resolved cfg but never wrote it to preds_dir). MECHANISM: G1's override is inferred from G2's notes (epochs 25->15, so G1=25) and E1's TE recipe (te_cols/te_smooth/te_backoff), which G1's own notes say were kept alongside the embedding. RESULT: exact match -- OOF 0.943401 and all 5 fold AUCs identical to the original G1 row bit-for-bit. Reconstruction confirmed exact, not approximate."
e78d23d4,2026-09-05T20:34:25+00:00,87ba1a65693e4dfdf98b1513dd7984d18db739f7,True,local,,"G1rB: G1 with 3-seed in-fold bagging (F2's treatment, applied to the embedding leg)",98.8,16.0,5,42,0.944216,0.00058,0.944074,0.94465,,experiments/preds/e78d23d4,4 4 4 4 4,0.943383 0.943984 0.945155 0.94443 0.944127,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,G1rB,,emb,,,0.944074,,,,"HYPOTHESIS: Phase 3's variance-averaging mechanism is right, so bagging closes most of G1's OOF->LB gap by giving the OOF the same fold-averaging the test predictions already get. MECHANISM: an OOF row is scored by ONE fold-model; a test row already averages FIVE (one per fold). For a net that early-stops at epoch 3-4, that is a large variance cut the OOF never sees. Seed-bagging 3 models per fold approximates that averaging inside the OOF itself. CONTROL: the same treatment bought E1 only +0.000034 (F2), since a 1000-round GBDT is already low-variance -- so a jump near G1's own +0.00105 LB miss (not E1's +0.000034) is the signature that vindicates embeddings and convicts Phase 2b of a biased ruler; a jump near E1's control says the miss is not variance. GATE: OOF jump >= 0.0005 (half the miss). RESULT: OOF 0.943401 -> 0.944074, +0.000673 -- 20x E1's control, 64% of G1's own LB miss. GATE CLEARED: this is variance, not a genuine weakness of the representation. Phase 2b's rejection of G1 used a biased ruler; embeddings deserve a re-test as a bagged pool member before being written off."
d3066c82,2026-09-05T23:20:43+00:00,3fa7904b28a89cfd3999ad4bf9bd579a2c4011bd,False,local,,"J1: E1 with learning_rate 0.05 -> 0.02 (shrinkage axis, never probed)",149.9,16.0,5,42,0.945659,0.000661,0.945653,0.94586,,experiments/preds/d3066c82,2579 1996 2744 2780 2075,0.944723 0.945248 0.946673 0.945998 0.945651,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,J1,0.945653,lgb,,,,,,,"HYPOTHESIS: Phase 3b showed capacity wins by buying per-feature SHAPE RESOLUTION (7 leaves + ~1000 rounds beats 63 leaves), not interaction fitting. Every capacity probe so far changed num_leaves; the step size itself (learning_rate=0.05, a Phase-0-era default) was never probed. If shape resolution is the real lever, slower shrinkage should resolve the same univariate curves more finely -- pushing the SAME confirmed axis one step further, not a new untested mechanism. MECHANISM: smaller lr trades step size for round count at more total granularity; n_estimators=12000 cap and early_stopping_rounds=100 unchanged so early stopping decides the real depth. GATE: +0.0001 OOF (interim, ~2.6x the 0.000038 seed-noise floor), and best_iter should sit clear of both 0 and the 12000 cap or the result is not trustworthy."
2ebd5b31,2026-09-05T23:22:28+00:00,3fa7904b28a89cfd3999ad4bf9bd579a2c4011bd,True,local,,"K1: E1 with min_child_samples 20 -> 5 (same shape-resolution axis, a different untuned knob)",66.8,16.0,5,42,0.94561,0.000662,0.945602,0.94584,,experiments/preds/2ebd5b31,838 1525 973 777 702,0.944657 0.945273 0.946646 0.945915 0.945559,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,K1,0.945602,lgb,,,,,,,"HYPOTHESIS: min_child_samples=20 is also a Phase-0-era default, never probed once the champion moved to 7-leaf trees. If per-feature shape resolution is the lever (Phase 3b), a looser leaf-occupancy floor lets 7-leaf splits track the per-feature curve more tightly wherever there is enough data (668k rows / 7 leaves is nowhere near the 20-row floor's true purpose of protecting rare categories, most of which the TE already handles). MECHANISM: same axis as J1 (extract more shape resolution from the confirmed-good capacity regime) via a different knob, to see whether J1's null was specific to shrinkage or the whole axis is exhausted. GATE: +0.0001 OOF (interim, ~2.6x the 0.000038 seed-noise floor)."
04d11559,2026-09-06T00:36:57+00:00,673964eec7dc0498ca9b81d6ed6968e7be6e665f,True,local,,L1: E1 with drop_noise=True (SHAP follow-up: do the 4 flat-in-GLM columns carry real OOF signal at champion capacity?),68.7,12.0,5,42,0.945534,0.000622,0.945525,0.94577,,experiments/preds/04d11559,963 1131 761 636 799,0.944626 0.945166 0.946478 0.945816 0.945585,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,L1,0.945525,lgb,,,,,,,"HYPOTHESIS: a SHAP dependence check on E1 fold-0 (this session, no slot) found Charging_Stations_Near_Home has a non-monotonic swing (-0.073 at 3-7, +0.094 at 13) despite being flagged flat-in-logit noise by the Phase-0 GLM screen -- the exact class of blind spot (linear screen misses non-monotonic per-value effect) that hid income's lookup table. But unlike income (13,214 values), this column has only 15 distinct values, well within what a 7-leaf tree run for ~1000 rounds can carve natively -- so the SHAP structure may already be fully exploited rather than a missed lever. MECHANISM: B3 tested dropping these 4 columns on the UNENGINEERED A0 baseline and found ~0 (0.941648 vs 0.941656); this repeats the test at champion capacity/TE, where a low-cardinality per-value effect would show up as an OOF loss if real and as a null if the SHAP structure is fitting noise the model doesn't actually need. GATE: a loss >= 0.0001 says these columns carry real signal SHAP correctly surfaced past the GLM's blind spot; a null repeats B3's verdict at higher capacity and closes the question."
e8379ade,2026-09-06T00:57:57+00:00,c05b4e10aeefed1b3a872bd1af017c4f7ae65875,True,local,,"M1: Explainable Boosting Machine (GA2M), additive-only, on E1's TE recipe -- new architecture test",163.3,16.0,5,42,0.945552,0.000601,0.94555,,,experiments/preds/e8379ade,0 0 0 0 0,0.944684 0.945266 0.946483 0.94586 0.945469,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,M1,,ebm,,,,0.94555,,,"HYPOTHESIS: the generator is confirmed additive in log-odds 4 independent ways. An EBM with interactions=0 is a pure additive GAM by construction, purpose-built for exactly this structure. If additive is the complete story, EBM should be competitive with E1's LightGBM on the same TE features. MECHANISM: cyclic gradient boosting of per-feature step functions, a genuinely different fitting procedure from LightGBM's greedy tree sequence. Two prior partial runs (outer_bags=14, killed fold 2/5; outer_bags=4, killed fold 4/5, both for wall-clock not error) showed fold-by-fold AUCs within [-0.000171, +0.000002] of E1's own folds, and outer_bags 14->4 changed folds 0-1 by <0.00001 -- bagging count barely matters here, so outer_bags=1 is dropped purely for wall-clock, not a second hypothesis. GATE: within 0.001 of E1 solo counts as competitive; further judged as a pool member by ADD/SWAP, not solo score."
bece8281,2026-09-06T01:05:36+00:00,c05b4e10aeefed1b3a872bd1af017c4f7ae65875,,stack,,"rank_mean blend, 3 legs, equal weights",,,5,42,,,0.945743,0.94588,,experiments/preds/bece8281,,,,,,blend,,,,,,,,,"ADD test scratch, not for shipping"
e42a338b,2026-09-06T01:05:42+00:00,c05b4e10aeefed1b3a872bd1af017c4f7ae65875,,stack,,"rank_mean blend, 4 legs, equal weights",,,5,42,,,0.945744,,,experiments/preds/e42a338b,,,,,,blend,,,,,,,,,ADD test: does the EBM leg (M1) help the pool at constant+1 size
83b7b495,2026-09-06T01:18:48+00:00,573e1f2ccb3db48bb69a7b45af88aa83e9601155,True,local,,N1: plain dense MLP (no token embeddings) on E1's TE features -- 3rd architecture family for the s7 strength/decorrelation plot,43.8,16.0,5,42,0.944916,0.00059,0.944912,0.94497,,experiments/preds/83b7b495,11 14 14 12 13,0.944127 0.944596 0.945822 0.945314 0.944719,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,N1,,emb,,,0.944912,,,,"HYPOTHESIS: playbook s7 -- populate the strength/decorrelation plot with a 3rd, structurally distinct architecture. G1/G1rB (token embeddings) is the weak-but-decorrelated jaw; M1 (EBM) is the strong-but-correlated jaw (LB 0.94568, residual -0.00009, GBDT-family-like). A plain feedforward MLP given the IDENTICAL TE representation as E1/M1 isolates architecture from representation per s7. emb_epochs cut 40->15 (G2's schedule length) for wall-clock -- the default-40 run at emb_cols=[] never finished fold 0 in the time budget, unlike embedding runs which early-stop by epoch ~4-9 via fast overfitting; without per-value embeddings the net apparently does not overfit as fast, so it was actually using its full epoch budget rather than stalling. Found and fixed a real latent bug along the way: emb_cols=[] built a (0,0) token placeholder instead of (n_rows,0), crashing on the first index. GATE: within 0.001 of E1 solo counts as competitive; judged as a pool member by decorrelation x strength, not solo score alone."
7957be25,2026-09-06T01:25:39+00:00,573e1f2ccb3db48bb69a7b45af88aa83e9601155,,stack,,"rank_mean blend, 4 legs, equal weights",,,5,42,,,0.9457,,,experiments/preds/7957be25,,,,,,blend,,,,,,,,,ADD test: does the plain-MLP leg (N1) help the pool at constant+1 size
00892cd4,2026-09-06T02:30:44+00:00,a395d37b065a3e1b2cec0d7a7d76902a0b46da3a,True,gcarno/s6e9-model,,P0_smoke v5: kernel wrapper validated end-to-end on Kaggle (T4 GPU),170.2,16.0,2,42,0.94301,3.5e-05,0.942884,,,experiments/preds/00892cd4,0 0,0.943045 0.942975,42.0,"Annual_Income_USD,Daily_Commute_km,Age",,P0_smoke,,tabicl,,,,,0.942884,,"SMOKE TEST, not a probe -- validates the kernel wrapper (git clone, pip install tabicl, correct nested data mount /kaggle/input/competitions/playground-series-s6e9/, GPU detection) after 5 iterations fixing real infra bugs (data mount path x2, collect_run.py's Windows console/PYTHONIOENCODING crash in the kaggle-cli SUBPROCESS itself). OOF 0.942884 at tabicl_max_context=3000, n_folds=2 -- exact bit-for-bit match to the local smoke test with the same seed, confirming Kaggle T4 and local RTX 3060 give identical results. Ready for the full-scale P1 run (535k context, n_folds=5)."
